@relation unknow
@attribute Sintoma1 real [0.01, 0.97]
@attribute Sintoma2 integer [0, 1]
@attribute Sintoma3 integer [0, 1]
@attribute Sintoma4 integer [0, 1]
@attribute Sintoma5 integer [0, 1]
@attribute Sintoma6 integer [0, 1]
@attribute Sintoma7 integer [0, 1]
@attribute Sintoma8 integer [0, 1]
@attribute Sintoma9 integer [0, 1]
@attribute Sintoma10 integer [0, 1]
@attribute Sintoma11 integer [0, 1]
@attribute Sintoma12 integer [0, 1]
@attribute Sintoma13 integer [0, 1]
@attribute Sintoma14 integer [0, 1]
@attribute Sintoma15 integer [0, 1]
@attribute Sintoma16 integer [0, 1]
@attribute Sintoma17 real [0.0, 0.53]
@attribute Sintoma18 real [5.0E-4, 0.18]
@attribute Sintoma19 real [0.0020, 0.6]
@attribute Sintoma20 real [0.017, 0.233]
@attribute Sintoma21 real [0.0020, 0.642]
@attribute class {1, 2, 3}
@inputs Sintoma1, Sintoma2, Sintoma3, Sintoma4, Sintoma5, Sintoma6, Sintoma7, Sintoma8, Sintoma9, Sintoma10, Sintoma11, Sintoma12, Sintoma13, Sintoma14, Sintoma15, Sintoma16, Sintoma17, Sintoma18, Sintoma19, Sintoma20, Sintoma21
@outputs class
@data
0.7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6E-4, 0.019, 0.175, 0.099, 0.17641, 3
0.78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8E-4, 0.022, 0.092, 0.096, 0.096, 3
0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00419, 0.0208, 0.083, 0.119, 0.069, 3
0.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037, 0.03, 0.068, 0.085, 0.08, 3
0.46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0E-5, 0.019, 0.116, 0.09, 0.129, 3
0.63, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0.011, 0.124, 0.085, 0.145, 3
0.65, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0020, 0.0208, 0.154, 0.099, 0.156, 3
0.55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.018, 0.103, 0.089, 0.115, 3
0.54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.019, 0.089, 0.085, 0.104, 3
0.59, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0097, 0.0174, 0.081, 0.096, 0.084, 2
0.16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0E-5, 0.015, 0.14, 0.089, 0.157, 3
0.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0034, 0.024, 0.11118, 0.099, 0.11207, 3
0.61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0011, 0.014, 0.11, 0.099, 0.11088, 3
0.87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010, 0.012, 0.103, 0.087, 0.118, 3
0.77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0E-5, 0.1059, 0.226, 0.065, 0.349, 3
0.6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0E-4, 0.0206, 0.15, 0.099, 0.151, 3
0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0.024, 0.073, 0.107, 0.069, 3
0.44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1.0E-5, 0.0206, 0.135, 0.082, 0.166, 3
0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0.0206, 0.124, 0.115, 0.108, 3
0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.018, 0.109, 0.104, 0.104, 3
0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0.0206, 0.09, 0.107, 0.084, 3
0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6E-4, 0.034, 0.129, 0.153, 0.084, 3
0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0068, 0.0174, 0.144, 0.129, 0.111, 2
0.47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.0206, 0.098, 0.114, 0.086, 3
0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027, 0.028, 0.096, 0.082, 0.118, 3
0.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.0206, 0.103, 0.108, 0.095, 3
0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.055, 0.199, 0.104, 0.19, 3
0.72, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0.012, 0.174, 0.099, 0.1754, 3
0.18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.013, 0.075, 0.111, 0.068, 3
0.82, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208, 0.017, 0.099, 0.091, 0.108, 3
0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025, 0.022, 0.113, 0.116, 0.097, 3
0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00189, 0.0206, 0.11118, 0.099, 0.11207, 3
0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00189, 0.0206, 0.11118, 0.099, 0.11207, 3
0.25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.033, 0.116, 0.099, 0.11693, 3
0.73, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5E-4, 0.016, 0.12, 0.111, 0.108, 3
0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0.02, 0.121, 0.119, 0.102, 3
0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0E-5, 0.014, 0.14, 0.113, 0.124, 3
0.34, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027, 0.031, 0.097, 0.11, 0.086, 3
0.28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0032, 0.013, 0.096, 0.09, 0.107, 3
0.59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6.0E-5, 0.025, 0.121, 0.125, 0.097, 3
0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020, 0.017, 0.092, 0.101, 0.091, 3
0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0E-5, 0.023, 0.122, 0.086, 0.142, 3
0.6, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00189, 0.017, 0.075, 0.103, 0.072, 3
0.48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0071, 0.014, 0.088, 0.093, 0.095, 2
0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0020, 0.017, 0.115, 0.104, 0.105, 3
0.69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2E-4, 0.024, 0.129, 0.114, 0.113, 3
0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028, 0.02, 0.092, 0.103, 0.089, 3
0.24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0.028, 0.122, 0.113, 0.109, 3
0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0208, 0.134, 0.104, 0.127, 3
0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045, 0.011, 0.132, 0.101, 0.131, 3
0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.00189, 0.013, 0.11118, 0.099, 0.11207, 3
0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0.0206, 0.084, 0.095, 0.088, 3
0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0052, 0.0206, 0.095, 0.111, 0.085, 3
0.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0061, 0.028, 0.111, 0.131, 0.085, 2
0.27, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.11, 0.11, 0.1, 3
0.42, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00909, 0.0201, 0.12, 0.107, 0.112, 3
0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4E-4, 0.0201, 0.098, 0.063, 0.156, 3
0.57, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.105, 0.094, 0.111, 3
0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.11329, 0.096, 0.11776, 3
0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5E-4, 0.016, 0.095, 0.085, 0.112, 3
0.66, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025, 0.015, 0.077, 0.096, 0.08004, 3
0.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.011, 0.017, 0.106, 0.097, 0.11, 2
0.56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0E-5, 0.038, 0.2, 0.076, 0.264, 3
0.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022, 0.0201, 0.113, 0.097, 0.117, 3
0.43, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0.023, 0.121, 0.088, 0.137, 3
0.64, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8E-4, 0.0201, 0.125, 0.087, 0.145, 3
0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.035, 0.012, 0.016, 0.086, 0.019, 1
0.72, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0045, 0.0201, 0.102, 0.094, 0.108, 3
0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0208, 0.132, 0.092, 0.143, 3
0.86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.022, 0.084, 0.077, 0.11, 3
0.61, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.11329, 0.096, 0.11776, 3
0.74, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-4, 0.0090, 0.104, 0.078, 0.133, 3
0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0E-5, 0.038, 0.148, 0.096, 0.15384, 3
0.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0090, 0.097, 0.093, 0.104, 3
0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039, 0.0201, 0.091, 0.077, 0.118, 3
0.8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020, 0.013, 0.122, 0.099, 0.123, 3
0.44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0016, 0.017, 0.087, 0.089, 0.098, 3
0.58, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3E-4, 0.0208, 0.127, 0.101, 0.126, 3
0.61, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.0074, 0.012, 0.086, 0.096, 0.09, 3
0.42, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.017, 0.124, 0.049, 0.253, 3
0.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043, 0.025, 0.089, 0.095, 0.094, 3
0.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019, 0.015, 0.102, 0.08, 0.128, 3
0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010, 0.027, 0.161, 0.092, 0.175, 3
0.38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6E-4, 0.029, 0.158, 0.075, 0.211, 3
0.57, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010, 0.011, 0.064, 0.067, 0.095, 3
0.51, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.025, 0.117, 0.083, 0.141, 3
0.46, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0015, 0.023, 0.096, 0.087, 0.11, 3
0.71, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3E-4, 0.03, 0.154, 0.114, 0.135, 3
0.49, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3E-4, 0.011, 0.06, 0.064, 0.094, 3
0.62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020, 0.015, 0.095, 0.067, 0.142, 3
0.66, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9.0E-5, 0.022, 0.198, 0.097, 0.204, 3
0.61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0E-5, 0.023, 0.152, 0.093, 0.163, 3
0.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.038, 0.177, 0.175, 0.101, 3
0.11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00208, 0.028, 0.092, 0.097, 0.095, 3
0.38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7E-4, 0.0201, 0.088, 0.094, 0.094, 3
0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4E-4, 0.011, 0.133, 0.083, 0.16, 3
0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0E-5, 0.0201, 0.117, 0.086, 0.136, 3
0.61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0201, 0.069, 0.081, 0.085, 3
0.34, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0E-5, 0.04, 0.239, 0.09, 0.266, 3
0.48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.031, 0.096, 0.092, 0.104, 3
0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3E-4, 0.015, 0.168, 0.111, 0.151, 3
0.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.0201, 0.189, 0.177, 0.107, 3
0.31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0016, 0.0201, 0.164, 0.104, 0.158, 3
0.38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0E-5, 0.04, 0.221, 0.109, 0.203, 3
0.53, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4E-4, 0.0201, 0.153, 0.095, 0.161, 3
0.71, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.11329, 0.096, 0.11776, 3
0.31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0.0201, 0.113, 0.076, 0.149, 3
0.59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047, 0.0096, 0.019, 0.094, 0.02, 1
0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017, 0.016, 0.112, 0.114, 0.098, 3
0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026, 0.0201, 0.101, 0.104, 0.097, 3
0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032, 0.0201, 0.097, 0.095, 0.102, 3
0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0060, 0.026, 0.128, 0.125, 0.102, 3
0.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0073, 0.017, 0.127, 0.09, 0.141, 2
0.42, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039, 0.0201, 0.102, 0.101, 0.101, 3
0.22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0023, 0.018, 0.145, 0.092, 0.158, 3
0.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016, 0.0201, 0.12, 0.096, 0.125, 3
0.69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016, 0.0080, 0.044, 0.115, 0.038, 3
0.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0201, 0.083, 0.065, 0.128, 3
0.54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0E-5, 0.0201, 0.085, 0.085, 0.1, 3
0.67, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0054, 0.012, 0.088, 0.069, 0.128, 3
0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016, 0.0201, 0.098, 0.091, 0.108, 3
