@relation unknow
@attribute Sintoma1 real [0.01, 0.97]
@attribute Sintoma2 integer [0, 1]
@attribute Sintoma3 integer [0, 1]
@attribute Sintoma4 integer [0, 1]
@attribute Sintoma5 integer [0, 1]
@attribute Sintoma6 integer [0, 1]
@attribute Sintoma7 integer [0, 1]
@attribute Sintoma8 integer [0, 1]
@attribute Sintoma9 integer [0, 1]
@attribute Sintoma10 integer [0, 1]
@attribute Sintoma11 integer [0, 1]
@attribute Sintoma12 integer [0, 1]
@attribute Sintoma13 integer [0, 1]
@attribute Sintoma14 integer [0, 1]
@attribute Sintoma15 integer [0, 1]
@attribute Sintoma16 integer [0, 1]
@attribute Sintoma17 real [0.0, 0.53]
@attribute Sintoma18 real [5.0E-4, 0.18]
@attribute Sintoma19 real [0.0020, 0.6]
@attribute Sintoma20 real [0.017, 0.233]
@attribute Sintoma21 real [0.0020, 0.642]
@attribute class {1, 2, 3}
@inputs Sintoma1, Sintoma2, Sintoma3, Sintoma4, Sintoma5, Sintoma6, Sintoma7, Sintoma8, Sintoma9, Sintoma10, Sintoma11, Sintoma12, Sintoma13, Sintoma14, Sintoma15, Sintoma16, Sintoma17, Sintoma18, Sintoma19, Sintoma20, Sintoma21
@outputs class
@data
0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0011, 0.024, 0.081, 0.097, 0.084, 3
0.36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017, 0.026, 0.129, 0.116, 0.109, 3
0.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.00189, 0.028, 0.11118, 0.099, 0.11207, 3
0.71, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2E-4, 0.016, 0.164, 0.111, 0.148, 3
0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.023, 0.106, 0.104, 0.1, 3
0.72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2.8E-4, 0.0090, 0.079, 0.07, 0.112, 3
0.34, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026, 0.037, 0.107, 0.121, 0.088, 3
0.77, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0.00189, 0.018, 0.111, 0.096, 0.115, 3
0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019, 0.015, 0.087, 0.094, 0.093, 3
0.71, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0E-5, 0.038, 0.171, 0.113, 0.151, 3
0.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020, 0.018, 0.121, 0.094, 0.129, 3
0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049, 0.019, 0.122, 0.095, 0.129, 3
0.33, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0030, 0.025, 0.121, 0.138, 0.088, 3
0.74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1E-4, 0.0090, 0.115, 0.075, 0.153, 3
0.53, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043, 0.015, 0.094, 0.088, 0.107, 3
0.25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0030, 0.027, 0.11, 0.087, 0.126, 3
0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.041, 0.0174, 0.118, 0.113, 0.105, 2
0.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0011, 0.023, 0.14, 0.12, 0.116, 3
0.29, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2E-4, 0.038, 0.211, 0.188, 0.112, 3
0.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0011, 0.022, 0.115, 0.095, 0.121, 3
0.38, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7E-4, 0.019, 0.092, 0.076, 0.121, 3
0.39, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.029, 0.097, 0.103, 0.094, 3
0.38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0071, 0.0206, 0.13, 0.098, 0.132, 3
0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5E-4, 0.016, 0.101, 0.089, 0.114, 3
0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00189, 0.029, 0.158, 0.103, 0.154, 3
0.37, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6.0E-4, 0.0208, 0.148, 0.119, 0.124, 3
0.68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024, 0.013, 0.084, 0.082, 0.102, 2
0.58, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037, 0.016, 0.076, 0.081, 0.095, 3
0.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019, 0.0206, 0.085, 0.079, 0.108, 3
0.14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0.0201, 0.089, 0.074, 0.121, 3
0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0E-5, 0.0201, 0.175, 0.103, 0.169, 3
0.61, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029, 0.015, 0.061, 0.096, 0.064, 1
0.78, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0072, 0.014, 0.131, 0.109, 0.121, 3
0.69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012, 0.0070, 0.084, 0.07, 0.121, 2
0.2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.015, 0.103, 0.11, 0.093, 3
0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0201, 0.157, 0.189, 0.083, 3
0.55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6.6E-4, 0.0201, 0.131, 0.104, 0.124, 3
0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0027, 0.01, 0.067, 0.096, 0.07, 3
0.37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.019, 0.108, 0.096, 0.11226, 3
0.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0E-4, 0.0201, 0.097, 0.09, 0.108, 3
0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5E-4, 0.0201, 0.085, 0.08, 0.106, 3
0.46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4E-4, 0.017, 0.111, 0.098, 0.113, 3
0.38, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7E-4, 0.016, 0.105, 0.086, 0.122, 3
0.34, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.022, 0.105, 0.085, 0.123, 3
0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.0201, 0.088, 0.078, 0.113, 3
0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0.0201, 0.09, 0.103, 0.087, 3
0.25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0028, 0.026, 0.111, 0.087, 0.127, 3
0.5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0E-4, 0.0201, 0.163, 0.089, 0.182, 3
0.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0026, 0.0201, 0.142, 0.12, 0.118, 3
0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.11329, 0.096, 0.11776, 3
0.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.7E-4, 0.018, 0.11, 0.089, 0.124, 3
0.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9E-4, 0.0201, 0.139, 0.078, 0.179, 3
0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020, 0.018, 0.13, 0.087, 0.149, 3
0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0.02, 0.092, 0.086, 0.107, 3
0.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0015, 0.0201, 0.15, 0.16, 0.094, 3
0.54, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0052, 0.017, 0.168, 0.114, 0.147, 3
0.71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045, 0.015, 0.09, 0.097, 0.093, 3
0.78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0019, 0.017, 0.107, 0.108, 0.099, 3
0.76, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0.024, 0.064, 0.116, 0.055, 1
0.3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025, 0.014, 0.077, 0.07, 0.11, 3
0.75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0018, 0.019, 0.184, 0.096, 0.19126, 3
0.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1E-4, 0.0201, 0.152, 0.08, 0.19, 3
0.53, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0.019, 0.076, 0.067, 0.113, 3
0.43, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0072, 0.023, 0.081, 0.099, 0.082, 2
0.56, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0051, 0.029, 0.133, 0.1, 0.133, 3
0.47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0031, 0.024, 0.093, 0.11, 0.085, 3
0.78, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045, 0.0090, 0.069, 0.074, 0.093, 3
0.65, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028, 0.027, 0.105, 0.116, 0.091, 3
0.53, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0208, 0.075, 0.086, 0.087, 3
0.67, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0.012, 0.1, 0.087, 0.115, 3
0.59, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.015, 0.014, 0.155, 0.104, 0.148, 3
0.77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0E-4, 0.019, 0.1, 0.098, 0.102, 3
0.77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2E-4, 0.014, 0.091, 0.081, 0.112, 3
0.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0.0201, 0.109, 0.09, 0.121, 3
0.48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5E-4, 0.0201, 0.098, 0.081, 0.121, 3
0.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019, 0.0201, 0.092, 0.103, 0.089, 3
0.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0056, 0.0201, 0.083, 0.087, 0.095, 3
0.75, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1E-4, 0.017, 0.134, 0.084, 0.16, 3
0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.0201, 0.097, 0.071, 0.137, 3
0.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0032, 0.0201, 0.075, 0.1, 0.075, 3
0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017, 0.0201, 0.144, 0.17, 0.085, 3
0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.023, 0.065, 0.087, 0.075, 3
0.56, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.027, 0.212, 0.115, 0.184, 3
0.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0.0201, 0.164, 0.134, 0.122, 3
0.69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4E-4, 0.0090, 0.15, 0.09, 0.167, 3
0.24, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0.0201, 0.114, 0.111, 0.103, 3
0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.226, 0.093, 0.243, 3
0.6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0070, 0.017, 0.096, 0.093, 0.103, 2
0.7, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0.0040, 0.018, 0.109, 0.082, 0.133, 3
0.22, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0019, 0.0201, 0.182, 0.195, 0.093, 3
0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0033, 0.0201, 0.149, 0.133, 0.112, 3
0.53, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0E-5, 0.022, 0.132, 0.088, 0.15, 3
0.74, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0030, 0.013, 0.096, 0.101, 0.095, 3
0.59, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232, 0.0201, 0.07, 0.077, 0.091, 3
0.17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8E-4, 0.016, 0.138, 0.084, 0.164, 3
0.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.053, 0.016, 0.113, 0.129, 0.088, 2
0.66, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.0201, 0.066, 0.093, 0.071, 3
0.69, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0.0201, 0.109, 0.093, 0.117, 3
0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0024, 0.02, 0.106, 0.085, 0.125, 3
0.84, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1E-4, 0.011, 0.148, 0.109, 0.136, 3
0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014, 0.0201, 0.066, 0.077, 0.086, 3
0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8E-4, 0.02, 0.09, 0.08, 0.113, 3
